mu,Delta,Gap
-0.22110552763819102,0.2947368421052632,3.8893665307851935e-14
-0.22110552763819102,0.3894736842105263,8.881773868408793e-16
-0.22110552763819102,0.4842105263157895,0.9621381525295654
-0.22110552763819102,0.5789473684210527,4.442978192082145e-16
-0.22110552763819102,0.6736842105263159,2.6645352591003757e-15
-0.22110552763819102,0.7684210526315789,8.881784197001252e-16
-0.22110552763819102,0.8631578947368421,4.440892098500626e-16
-0.22110552763819102,0.9578947368421054,8.43769498715119e-15
-0.22110552763819102,1.0526315789473684,5.773159728050814e-15
-0.22110552763819102,1.1473684210526316,1.7763568394002505e-15
-0.22110552763819102,1.2421052631578948,1.77961498655619
-0.22110552763819102,1.3368421052631578,8.881784197001252e-16
-0.22110552763819102,1.431578947368421,1.3322676295501878e-15
-0.22110552763819102,1.5263157894736843,1.3322676295501878e-15
-0.22110552763819102,1.6210526315789473,3.1086244689504383e-15
-0.22110552763819102,1.7157894736842105,3.1086244689504383e-15
-0.22110552763819102,1.8105263157894738,1.7815310076175057
-0.22110552763819102,1.9052631578947368,1.776356839400246e-15
-0.22110552763819102,2.0,3.9968028886505635e-15
-0.18090452261306522,0.2,1.0374668735317531e-09
-0.18090452261306522,0.2947368421052632,5.882621372130068e-14
-0.18090452261306522,0.3894736842105263,7.127416985695953e-16
-0.18090452261306522,0.4842105263157895,2.4372864837474204e-16
-0.18090452261306522,0.5789473684210527,1.1518315606020546
-0.18090452261306522,0.6736842105263159,4.440892098500626e-16
-0.18090452261306522,0.7684210526315789,4.440892098500626e-16
-0.18090452261306522,0.8631578947368421,4.440892098500626e-16
-0.18090452261306522,0.9578947368421054,5.995204332975845e-15
-0.18090452261306522,1.0526315789473684,4.884981308350689e-15
-0.18090452261306522,1.1473684210526316,2.6645352591003757e-15
-0.18090452261306522,1.2421052631578948,6.217248937900877e-15
-0.18090452261306522,1.3368421052631578,4.884981308350689e-15
-0.18090452261306522,1.431578947368421,7.549516567451064e-15
-0.18090452261306522,1.5263157894736843,5.329070518200751e-15
-0.18090452261306522,1.6210526315789473,2.220446049250313e-15
-0.18090452261306522,1.7157894736842105,1.821286940568328
-0.18090452261306522,1.8105263157894738,4.440892098500626e-16
-0.18090452261306522,1.9052631578947368,2.6645352591003757e-15
-0.18090452261306522,2.0,8.881784197001252e-16
-0.14070351758793986,0.2,5.852430685444794e-10
-0.14070351758793986,0.2947368421052632,2.3984564292124317e-14
-0.14070351758793986,0.3894736842105263,1.186495925188297e-15
-0.14070351758793986,0.4842105263157895,8.881784197001252e-16
-0.14070351758793986,0.5789473684210527,4.440892098500626e-16
-0.14070351758793986,0.6736842105263159,8.881784197001252e-16
-0.14070351758793986,0.7684210526315789,4.884981308350689e-15
-0.14070351758793986,0.8631578947368421,8.881784197001252e-16
-0.14070351758793986,0.9578947368421054,3.552713678800501e-15
-0.14070351758793986,1.0526315789473684,5.773159728050814e-15
-0.14070351758793986,1.1473684210526316,8.881784197002591e-16
-0.14070351758793986,1.2421052631578948,4.519129327823623e-16
-0.14070351758793986,1.3368421052631578,8.881784197001481e-16
-0.14070351758793986,1.431578947368421,1.8604739505964085
-0.14070351758793986,1.5263157894736843,1.8607687479577895
-0.14070351758793986,1.6210526315789473,1.7763568394002505e-15
-0.14070351758793986,1.7157894736842105,3.9968028886505635e-15
-0.14070351758793986,1.8105263157894738,8.881784197001252e-16
-0.14070351758793986,1.9052631578947368,1.7763568394002505e-15
-0.14070351758793986,2.0,1.3322676295501878e-15
-0.10050251256281406,0.2,4.728664952407814e-10
-0.10050251256281406,0.2947368421052632,3.368737115581017e-14
-0.10050251256281406,0.3894736842105263,4.3814462266988397e-16
-0.10050251256281406,0.4842105263157895,1.3322676295501878e-15
-0.10050251256281406,0.5789473684210527,1.1567917186522545
-0.10050251256281406,0.6736842105263159,4.218847493575595e-15
-0.10050251256281406,0.7684210526315789,1.1102230246251565e-15
-0.10050251256281406,0.8631578947368421,6.661338147750939e-16
-0.10050251256281406,0.9578947368421054,2.220446049250313e-16
-0.10050251256281406,1.0526315789473684,4.440892098500626e-16
-0.10050251256281406,1.1473684210526316,4.440892098676012e-16
-0.10050251256281406,1.2421052631578948,4.440892098500626e-16
-0.10050251256281406,1.3368421052631578,4.440892098500626e-16
-0.10050251256281406,1.431578947368421,1.3322676295501878e-15
-0.10050251256281406,1.5263157894736843,1.9009152818394683
-0.10050251256281406,1.6210526315789473,6.217248937900877e-15
-0.10050251256281406,1.7157894736842105,1.901547039167184
-0.10050251256281406,1.8105263157894738,1.7763568394002505e-15
-0.10050251256281406,1.9052631578947368,1.7763568394002505e-15
-0.10050251256281406,2.0,5.773159728050814e-15
-0.06030150753768826,0.2,1.044525379266685e-09
-0.06030150753768826,0.2947368421052632,5.695102085041913e-14
-0.06030150753768826,0.3894736842105263,0.7805394674089002
-0.06030150753768826,0.4842105263157895,1.3322676295501878e-15
-0.06030150753768826,0.5789473684210527,1.5543122344752192e-15
-0.06030150753768826,0.6736842105263159,1.347011481019341
-0.06030150753768826,0.7684210526315789,1.5543122344752192e-15
-0.06030150753768826,0.8631578947368421,1.9984014443252818e-15
-0.06030150753768826,0.9578947368421054,1.1102230246251735e-15
-0.06030150753768826,1.0526315789473684,4.440892098500631e-16
-0.06030150753768826,1.1473684210526316,1.3322676295550064e-15
-0.06030150753768826,1.2421052631578948,2.6645352591003757e-15
-0.06030150753768826,1.3368421052631578,2.220446049250313e-15
-0.06030150753768826,1.431578947368421,1.9407823497206496
-0.06030150753768826,1.5263157894736843,4.884981308350689e-15
-0.06030150753768826,1.6210526315789473,2.220446049250313e-15
-0.06030150753768826,1.7157894736842105,1.9416807548797956
-0.06030150753768826,1.8105263157894738,2.220446049250313e-15
-0.06030150753768826,1.9052631578947368,4.440892098500626e-16
-0.06030150753768826,2.0,8.881784197001252e-16
-0.0201005025125629,0.2,5.328343390419774e-10
-0.0201005025125629,0.2947368421052632,2.892283192735479e-14
-0.0201005025125629,0.3894736842105263,8.881784197001252e-16
-0.0201005025125629,0.4842105263157895,4.440892098500626e-16
-0.0201005025125629,0.5789473684210527,1.1589150998743583
-0.0201005025125629,0.6736842105263159,2.220446049250313e-16
-0.0201005025125629,0.7684210526315789,1.1615079729338398e-15
-0.0201005025125629,0.8631578947368421,4.440892098500626e-16
-0.0201005025125629,0.9578947368421054,1.9146958507609442
-0.0201005025125629,1.0526315789473684,1.3322676295501878e-15
-0.0201005025125629,1.1473684210526316,3.1086244689504383e-15
-0.0201005025125629,1.2421052631578948,1.7763568394002505e-15
-0.0201005025125629,1.3368421052631578,4.440892098500626e-16
-0.0201005025125629,1.431578947368421,1.9809384397202183
-0.0201005025125629,1.5263157894736843,2.220446049250313e-15
-0.0201005025125629,1.6210526315789473,1.3322676295501878e-15
-0.0201005025125629,1.7157894736842105,1.7763568394002505e-15
-0.0201005025125629,1.8105263157894738,1.3322676295501878e-15
-0.0201005025125629,1.9052631578947368,1.9824884211487972
-0.0201005025125629,2.0,2.6645352591003757e-15
0.020100502512562457,0.2,5.328343388786261e-10
0.020100502512562457,0.2947368421052632,2.7524940522954675e-14
0.020100502512562457,0.3894736842105263,2.220446049250313e-16
0.020100502512562457,0.4842105263157895,1.9984014443252818e-15
0.020100502512562457,0.5789473684210527,1.1589150998743591
0.020100502512562457,0.6736842105263159,1.7763568394002505e-15
0.020100502512562457,0.7684210526315789,2.220446049250313e-16
0.020100502512562457,0.8631578947368421,2.220446049250313e-16
0.020100502512562457,0.9578947368421054,4.4408920771543937e-16
0.020100502512562457,1.0526315789473684,1.980015615005344
0.020100502512562457,1.1473684210526316,4.440892098500626e-16
0.020100502512562457,1.2421052631578948,1.9804418355253264
0.020100502512562457,1.3368421052631578,2.6645352591003757e-15
0.020100502512562457,1.431578947368421,1.9809384397202185
0.020100502512562457,1.5263157894736843,1.3322676295501878e-15
0.020100502512562457,1.6210526315789473,3.552713678800501e-15
0.020100502512562457,1.7157894736842105,4.440892098500626e-16
0.020100502512562457,1.8105263157894738,7.105427357601002e-15
0.020100502512562457,1.9052631578947368,1.9824884211487968
0.020100502512562457,2.0,4.440892098500626e-15
0.06030150753768826,0.2,1.0445246748170627e-09
0.06030150753768826,0.2947368421052632,6.005891548830654e-14
0.06030150753768826,0.3894736842105263,8.881622463228499e-16
0.06030150753768826,0.4842105263157895,8.881784197001252e-16
0.06030150753768826,0.5789473684210527,1.5543122344752192e-15
0.06030150753768826,0.6736842105263159,1.1102230246251565e-15
0.06030150753768826,0.7684210526315789,1.5356433742969902
0.06030150753768826,0.8631578947368421,1.9984014443252818e-15
0.06030150753768826,0.9578947368421054,1.9052680968468751
0.06030150753768826,1.0526315789473684,3.9968028886505635e-15
0.06030150753768826,1.1473684210526316,1.940046879565647
0.06030150753768826,1.2421052631578948,1.9402739670729134
0.06030150753768826,1.3368421052631578,4.440892098500626e-16
0.06030150753768826,1.431578947368421,4.440892098500626e-16
0.06030150753768826,1.5263157894736843,1.9410636936686574
0.06030150753768826,1.6210526315789473,4.440892098500626e-16
0.06030150753768826,1.7157894736842105,1.3322676295501878e-15
0.06030150753768826,1.8105263157894738,1.942016491439023
0.06030150753768826,1.9052631578947368,1.942370375699349
0.06030150753768826,2.0,1.942742414012936
0.10050251256281406,0.2,4.728696407623215e-10
0.10050251256281406,0.2947368421052632,3.255023927911368e-14
0.10050251256281406,0.3894736842105263,8.881793603222046e-16
0.10050251256281406,0.4842105263157895,8.881784197001252e-16
0.10050251256281406,0.5789473684210527,2.220446049250313e-15
0.10050251256281406,0.6736842105263159,3.9968028886505635e-15
0.10050251256281406,0.7684210526315789,1.532593018682286
0.10050251256281406,0.8631578947368421,8.881784197001252e-16
0.10050251256281406,0.9578947368421054,1.8862713359159118
0.10050251256281406,1.0526315789473684,7.105427357601002e-15
0.10050251256281406,1.1473684210526316,3.9968028886505635e-15
0.10050251256281406,1.2421052631578948,4.4408920984978578e-16
0.10050251256281406,1.3368421052631578,4.440892098500626e-16
0.10050251256281406,1.431578947368421,3.552713678800501e-15
0.10050251256281406,1.5263157894736843,1.7763568394002505e-15
0.10050251256281406,1.6210526315789473,1.3322676295501878e-15
0.10050251256281406,1.7157894736842105,1.3322676295501878e-15
0.10050251256281406,1.8105263157894738,4.440892098500626e-15
0.10050251256281406,1.9052631578947368,3.552713678800501e-15
0.10050251256281406,2.0,8.881784197001252e-16
0.14070351758793986,0.2,5.852429467203562e-10
0.14070351758793986,0.2947368421052632,2.2812684681145078e-14
0.14070351758793986,0.3894736842105263,0.7787140086691879
0.14070351758793986,0.4842105263157895,4.440892098500626e-16
0.14070351758793986,0.5789473684210527,1.1546679764046464
0.14070351758793986,0.6736842105263159,1.342003981482476
0.14070351758793986,0.7684210526315789,4.440892098500626e-16
0.14070351758793986,0.8631578947368421,1.7097379683904652
0.14070351758793986,0.9578947368421054,7.327471962526033e-15
0.14070351758793986,1.0526315789473684,1.3322676295485857e-15
0.14070351758793986,1.1473684210526316,8.43769498715119e-15
0.14070351758793986,1.2421052631578948,1.8599414860890087
0.14070351758793986,1.3368421052631578,1.860198207474554
0.14070351758793986,1.431578947368421,4.440892098500626e-16
0.14070351758793986,1.5263157894736843,4.440892098500626e-16
0.14070351758793986,1.6210526315789473,1.8610826258337305
0.14070351758793986,1.7157894736842105,4.440892098500626e-16
0.14070351758793986,1.8105263157894738,8.881784197001252e-16
0.14070351758793986,1.9052631578947368,3.1086244689504383e-15
0.14070351758793986,2.0,1.8625293740631288
0.18090452261306567,0.2,1.0374693564309698e-09
0.18090452261306567,0.2947368421052632,5.460481324888934e-14
0.18090452261306567,0.3894736842105263,1.5354616508177391e-15
0.18090452261306567,0.4842105263157895,3.3975485915961666e-15
0.18090452261306567,0.5789473684210527,1.7763568394002505e-15
0.18090452261306567,0.6736842105263159,4.440892098500626e-16
0.18090452261306567,0.7684210526315789,8.881784197001252e-16
0.18090452261306567,0.8631578947368421,1.6986419891726103
0.18090452261306567,0.9578947368421054,6.661338147750939e-16
0.18090452261306567,1.0526315789473684,1.1102230246251565e-15
0.18090452261306567,1.1473684210526316,1.8195340497653003
0.18090452261306567,1.2421052631578948,1.7763568393999399e-15
0.18090452261306567,1.3368421052631578,8.881784197001252e-16
0.18090452261306567,1.431578947368421,8.881784197001252e-16
0.18090452261306567,1.5263157894736843,1.7763568394002505e-15
0.18090452261306567,1.6210526315789473,2.6645352591003757e-15
0.18090452261306567,1.7157894736842105,1.7763568394002505e-15
0.18090452261306567,1.8105263157894738,3.552713678800501e-15
0.18090452261306567,1.9052631578947368,1.822027982250824
0.18090452261306567,2.0,1.8224280130160486
0.22110552763819058,0.2,4.284000669359916e-10
0.22110552763819058,0.2947368421052632,3.985275244376031e-14
0.22110552763819058,0.3894736842105263,1.3322680658237982e-15
0.22110552763819058,0.4842105263157895,1.541287319808691e-15
0.22110552763819058,0.5789473684210527,1.6653226845044119e-15
0.22110552763819058,0.6736842105263159,1.3322676295501878e-15
0.22110552763819058,0.7684210526315789,4.440892098500626e-16
0.22110552763819058,0.8631578947368421,1.684666889067637
0.22110552763819058,0.9578947368421054,1.7789263525344843
0.22110552763819058,1.0526315789473684,4.884981308350689e-15
0.22110552763819058,1.1473684210526316,1.7793657728727454
0.22110552763819058,1.2421052631578948,1.7763568394002505e-15
0.22110552763819058,1.3368421052631578,4.440892098500626e-16
0.22110552763819058,1.431578947368421,4.440892098500626e-16
0.22110552763819058,1.5263157894736843,2.220446049250313e-15
0.22110552763819058,1.6210526315789473,1.7808119156991058
0.22110552763819058,1.7157894736842105,2.6645352591003757e-15
0.22110552763819058,1.8105263157894738,1.7763568394002505e-15
0.22110552763819058,1.9052631578947368,1.3322676295501873e-15
0.22110552763819058,2.0,1.7823308587502416
0.2613065326633164,0.2,6.099499952999571e-10
0.2613065326633164,0.2947368421052632,1.7258338714408282e-14
0.2613065326633164,0.3894736842105263,2.2204460716849268e-15
0.2613065326633164,0.4842105263157895,1.3322676295501878e-15
0.2613065326633164,0.5789473684210527,1.1439985121084284
0.2613065326633164,0.6736842105263159,4.440892098500626e-16
0.2613065326633164,0.7684210526315789,4.440892098500626e-16
0.2613065326633164,0.8631578947368421,1.6677383345029482
0.2613065326633164,0.9578947368421054,4.440892098500626e-16
0.2613065326633164,1.0526315789473684,8.881784197001252e-16
0.2613065326633164,1.1473684210526316,4.440892098500626e-16
0.2613065326633164,1.2421052631578948,8.881784197001252e-16
0.2613065326633164,1.3368421052631578,1.739730146381492
0.2613065326633164,1.431578947368421,8.881784197001252e-16
0.2613065326633164,1.5263157894736843,1.7403434246712572
0.2613065326633164,1.6210526315789473,1.7406809936130256
0.2613065326633164,1.7157894736842105,5.329070518200751e-15
0.2613065326633164,1.8105263157894738,1.7414181871293362
0.2613065326633164,1.9052631578947368,4.865459977941913e-16
0.2613065326633164,2.0,1.0802274665393734e-15
0.3015075376884422,0.2,1.0283137474146376e-09
0.3015075376884422,0.2947368421052632,5.6843355105881096e-14
0.3015075376884422,0.3894736842105263,8.987618656629428e-16
0.3015075376884422,0.4842105263157895,4.57515485456347e-16
0.3015075376884422,0.5789473684210527,4.440892098500626e-16
0.3015075376884422,0.6736842105263159,1.3322676295501878e-15
0.3015075376884422,0.7684210526315789,6.217248937900877e-15
0.3015075376884422,0.8631578947368421,1.6477715445115186
0.3015075376884422,0.9578947368421054,1.6985728412233394
0.3015075376884422,1.0526315789473684,4.440892098500626e-16
0.3015075376884422,1.1473684210526316,1.3322676295501878e-15
0.3015075376884422,1.2421052631578948,8.881784197001252e-16
0.3015075376884422,1.3368421052631578,1.7763568394002505e-15
0.3015075376884422,1.431578947368421,2.220446049250313e-15
0.3015075376884422,1.5263157894736843,2.220446049250313e-15
0.3015075376884422,1.6210526315789473,4.440892098500626e-16
0.3015075376884422,1.7157894736842105,1.7009208061125334
0.3015075376884422,1.8105263157894738,1.3322676295501882e-15
0.3015075376884422,1.9052631578947368,7.632118066346946e-15
0.3015075376884422,2.0,1.3322676296224292e-15
0.341708542713568,0.2,4.2395901675742484e-10
0.341708542713568,0.2947368421052632,4.402103612467163e-14
0.341708542713568,0.3894736842105263,0.7674744852663152
0.341708542713568,0.4842105263157895,4.440892098500626e-16
0.341708542713568,0.5789473684210527,1.1332336035398713
0.341708542713568,0.6736842105263159,2.7741697507065377e-16
0.341708542713568,0.7684210526315789,1.3322676295501878e-15
0.341708542713568,0.8631578947368421,1.6246514973717237
0.341708542713568,0.9578947368421054,8.881784197001252e-16
0.341708542713568,1.0526315789473684,1.65862363880839
0.341708542713568,1.1473684210526316,2.220446049250313e-15
0.341708542713568,1.2421052631578948,2.220446049250313e-15
0.341708542713568,1.3368421052631578,3.552713678800501e-15
0.341708542713568,1.431578947368421,6.661338147750939e-16
0.341708542713568,1.5263157894736843,2.220446049250313e-15
0.341708542713568,1.6210526315789473,1.6604293563251584
0.341708542713568,1.7157894736842105,1.3322676295501878e-15
0.341708542713568,1.8105263157894738,1.6612053451758186
0.341708542713568,1.9052631578947368,1.776356839401466e-15
0.341708542713568,2.0,2.664535258836821e-15
0.3819095477386938,0.2,5.879251577953565e-10
0.3819095477386938,0.2947368421052632,5.6308220717023254e-15
0.3819095477386938,0.3894736842105263,4.880803706736219e-16
0.3819095477386938,0.4842105263157895,1.5084230069478558e-16
0.3819095477386938,0.5789473684210527,6.522560269672795e-16
0.3819095477386938,0.6736842105263159,1.3322531069000152e-15
0.3819095477386938,0.7684210526315789,8.326836020624428e-16
0.3819095477386938,0.8631578947368421,3.1086244689504383e-15
0.3819095477386938,0.9578947368421054,4.440892098500626e-16
0.3819095477386938,1.0526315789473684,1.3322676295501878e-15
0.3819095477386938,1.1473684210526316,1.6187091533893236
0.3819095477386938,1.2421052631578948,1.7763568394002505e-15
0.3819095477386938,1.3368421052631578,1.6192822780641785
0.3819095477386938,1.431578947368421,8.881784197001252e-16
0.3819095477386938,1.5263157894736843,4.884981308350689e-15
0.3819095477386938,1.6210526315789473,1.6203092162909056
0.3819095477386938,1.7157894736842105,4.884981308350689e-15
0.3819095477386938,1.8105263157894738,3.5223128159869673e-15
0.3819095477386938,1.9052631578947368,1.6215383060757096
0.3819095477386938,2.0,1.6219931693215481
0.4221105527638196,0.2,1.0209555277063377e-09
0.4221105527638196,0.2947368421052632,5.0929318846243556e-14
0.4221105527638196,0.3894736842105263,2.6451311088589757e-16
0.4221105527638196,0.4842105263157895,0.9412207871424462
0.4221105527638196,0.5789473684210527,2.216685222964504e-15
0.4221105527638196,0.6736842105263159,2.6645352591003757e-15
0.4221105527638196,0.7684210526315789,4.440892098500626e-16
0.4221105527638196,0.8631578947368421,4.440892098500626e-16
0.4221105527638196,0.9578947368421054,1.5780519378878015
0.4221105527638196,1.0526315789473684,2.220446049250313e-15
0.4221105527638196,1.1473684210526316,2.220446049250313e-15
0.4221105527638196,1.2421052631578948,8.881784197001252e-16
0.4221105527638196,1.3368421052631578,2.886579864025407e-15
0.4221105527638196,1.431578947368421,2.220446049250313e-15
0.4221105527638196,1.5263157894736843,3.9968028886505635e-15
0.4221105527638196,1.6210526315789473,1.5801932843275384
0.4221105527638196,1.7157894736842105,3.1086244689504387e-15
0.4221105527638196,1.8105263157894738,6.878551273672395e-16
0.4221105527638196,1.9052631578947368,1.581456288330772
0.4221105527638196,2.0,2.6830751562917253e-15
0.4623115577889445,0.2,4.819811409880178e-10
0.4623115577889445,0.2947368421052632,5.07469109225103e-14
0.4623115577889445,0.3894736842105263,8.44618798106701e-16
0.4623115577889445,0.4842105263157895,2.1789649643436134e-15
0.4623115577889445,0.5789473684210527,4.440892098500626e-16
0.4623115577889445,0.6736842105263159,1.2804190935127375
0.4623115577889445,0.7684210526315789,8.881784197001252e-16
0.4623115577889445,0.8631578947368421,2.220446049250313e-15
0.4623115577889445,0.9578947368421054,1.3322676295501878e-15
0.4623115577889445,1.0526315789473684,1.7763568394002505e-15
0.4623115577889445,1.1473684210526316,3.9968028886505635e-15
0.4623115577889445,1.2421052631578948,3.1086244689504383e-15
0.4623115577889445,1.3368421052631578,1.7763568394002505e-15
0.4623115577889445,1.431578947368421,1.5393352725139702
0.4623115577889445,1.5263157894736843,1.5396967193280748
0.4623115577889445,1.6210526315789473,2.6645352591003757e-15
0.4623115577889445,1.7157894736842105,4.884981308350675e-15
0.4623115577889445,1.8105263157894738,1.5409238215560075
0.4623115577889445,1.9052631578947368,1.9984014413196235e-15
0.4623115577889445,2.0,1.5418615086353613
0.5025125628140703,0.2,4.95401877504153e-10
0.5025125628140703,0.2947368421052632,1.1315609189707547e-14
0.5025125628140703,0.3894736842105263,0.7513466525576996
0.5025125628140703,0.4842105263157895,0.9290136529214216
0.5025125628140703,0.5789473684210527,1.2427667402115095e-15
0.5025125628140703,0.6736842105263159,1.5253064512413817e-15
0.5025125628140703,0.7684210526315789,3.9072101100406845e-16
0.5025125628140703,0.8631578947368421,4.440892098500626e-16
0.5025125628140703,0.9578947368421054,1.4977121771955675
0.5025125628140703,1.0526315789473684,4.440892098500626e-16
0.5025125628140703,1.1473684210526316,2.220446049250313e-15
0.5025125628140703,1.2421052631578948,4.440892098500626e-15
0.5025125628140703,1.3368421052631578,2.886579864025407e-15
0.5025125628140703,1.431578947368421,1.3322676295501878e-15
0.5025125628140703,1.5263157894736843,1.4995792028661523
0.5025125628140703,1.6210526315789473,1.4999754986235183
0.5025125628140703,1.7157894736842105,3.1086244689504383e-15
0.5025125628140703,1.8105263157894738,1.5008418162388957
0.5025125628140703,1.9052631578947368,2.2204459972135582e-15
0.5025125628140703,2.0,8.881803669130124e-16
0.5427135678391961,0.2,1.0056361698282268e-09
0.5427135678391961,0.2947368421052632,3.9232754149229704e-14
0.5427135678391961,0.3894736842105263,4.500551154822153e-15
0.5427135678391961,0.4842105263157895,8.881784197001252e-16
0.5427135678391961,0.5789473684210527,2.280077168737016e-16
0.5427135678391961,0.6736842105263159,1.2538737069145902
0.5427135678391961,0.7684210526315789,2.6645352591003757e-15
0.5427135678391961,0.8631578947368421,4.884981308350689e-15
0.5427135678391961,0.9578947368421054,8.881784197001252e-16
0.5427135678391961,1.0526315789473684,8.881784197001252e-16
0.5427135678391961,1.1473684210526316,1.458085868851821
0.5427135678391961,1.2421052631578948,7.327471962526033e-15
0.5427135678391961,1.3368421052631578,1.4587260239641453
0.5427135678391961,1.431578947368421,2.6645352591003757e-15
0.5427135678391961,1.5263157894736843,4.440892098500626e-15
0.5427135678391961,1.6210526315789473,9.547918011776346e-15
0.5427135678391961,1.7157894736842105,1.3322676295530828e-15
0.5427135678391961,1.8105263157894738,1.4607666024740655
0.5427135678391961,1.9052631578947368,1.3322679848238673e-15
0.5427135678391961,2.0,2.922172810366853e-15
0.5829145728643219,0.2,6.15028939190873e-10
0.5829145728643219,0.2947368421052632,5.492790163392776e-14
0.5829145728643219,0.3894736842105263,0.7408118231124885
0.5829145728643219,0.4842105263157895,4.440892098500626e-16
0.5829145728643219,0.5789473684210527,1.7763568394002505e-15
0.5829145728643219,0.6736842105263159,2.8828587556822163e-15
0.5829145728643219,0.7684210526315789,1.368482570821436
0.5829145728643219,0.8631578947368421,2.2205613445245787e-16
0.5829145728643219,0.9578947368421054,8.881784197001252e-16
0.5829145728643219,1.0526315789473684,1.417645452741472
0.5829145728643219,1.1473684210526316,5.773159728050814e-15
0.5829145728643219,1.2421052631578948,4.440892098500626e-15
0.5829145728643219,1.3368421052631578,4.440892098500626e-16
0.5829145728643219,1.431578947368421,1.7763568394002505e-15
0.5829145728643219,1.5263157894736843,4.440892098500626e-16
0.5829145728643219,1.6210526315789473,3.1086244689504383e-15
0.5829145728643219,1.7157894736842105,4.440892097264235e-16
0.5829145728643219,1.8105263157894738,1.3322676548597915e-15
0.5829145728643219,1.9052631578947368,1.5542891825502676e-15
0.5829145728643219,2.0,2.1649225067347272e-16
0.6231155778894477,0.2,2.9717457998883694e-10
0.6231155778894477,0.2947368421052632,2.95783612203201e-14
0.6231155778894477,0.3894736842105263,1.3322684113948482e-15
0.6231155778894477,0.4842105263157895,0.9063051081741073
0.6231155778894477,0.5789473684210527,1.0709496137282324
0.6231155778894477,0.6736842105263159,1.2223613949494374
0.6231155778894477,0.7684210526315789,8.881784197001252e-16
0.6231155778894477,0.8631578947368421,5.8286777883621505e-16
0.6231155778894477,0.9578947368421054,3.1086244689504383e-15
0.6231155778894477,1.0526315789473684,4.884981308350689e-15
0.6231155778894477,1.1473684210526316,4.440892098500626e-16
0.6231155778894477,1.2421052631578948,7.840779450315508e-16
0.6231155778894477,1.3368421052631578,1.3784702816009047
0.6231155778894477,1.431578947368421,2.979505842746311e-15
0.6231155778894477,1.5263157894736843,2.6524994482421983e-15
0.6231155778894477,1.6210526315789473,4.440892098501261e-15
0.6231155778894477,1.7157894736842105,1.3322676287216658e-15
0.6231155778894477,1.8105263157894738,1.332268328742629e-15
0.6231155778894477,1.9052631578947368,1.3811541151900477
0.6231155778894477,2.0,1.9253278790482678e-15
0.6633165829145726,0.2,9.38799964398927e-10
0.6633165829145726,0.2947368421052632,1.8152335892093117e-14
0.6633165829145726,0.3894736842105263,9.436907124792244e-16
0.6633165829145726,0.4842105263157895,6.4844669116454345e-15
0.6633165829145726,0.5789473684210527,1.0586636664618905
0.6633165829145726,0.6736842105263159,1.2045998727897778
0.6633165829145726,0.7684210526315789,1.3322676295501878e-15
0.6633165829145726,0.8631578947368421,1.7208601227099118e-15
0.6633165829145726,0.9578947368421054,3.1086244689504383e-15
0.6633165829145726,1.0526315789473684,1.3373382133760614
0.6633165829145726,1.1473684210526316,8.881784197001252e-16
0.6633165829145726,1.2421052631578948,2.220446049250313e-16
0.6633165829145726,1.3368421052631578,1.3383492367482737
0.6633165829145726,1.431578947368421,2.4424906541753444e-15
0.6633165829145726,1.5263157894736843,1.3391611490783852
0.6633165829145726,1.6210526315789473,3.7313901968580175e-15
0.6633165829145726,1.7157894736842105,8.881784127814516e-16
0.6633165829145726,1.8105263157894738,1.3405882184962754
0.6633165829145726,1.9052631578947368,1.6176663778321209e-16
0.6633165829145726,2.0,4.478701029358951e-17
0.7035175879396984,0.2,8.040462432565482e-10
0.7035175879396984,0.2947368421052632,5.077467454868452e-14
0.7035175879396984,0.3894736842105263,5.829681187932234e-16
0.7035175879396984,0.4842105263157895,6.299214622140781e-16
0.7035175879396984,0.5789473684210527,2.4817387728193196e-16
0.7035175879396984,0.6736842105263159,3.652476771573664e-15
0.7035175879396984,0.7684210526315789,2.220446049250313e-15
0.7035175879396984,0.8631578947368421,3.9968028886505635e-15
0.7035175879396984,0.9578947368421054,1.2968975005114158
0.7035175879396984,1.0526315789473684,6.661338147750939e-16
0.7035175879396984,1.1473684210526316,5.773159728050814e-15
0.7035175879396984,1.2421052631578948,1.297856863779396
0.7035175879396984,1.3368421052631578,1.3281498513127112e-15
0.7035175879396984,1.431578947368421,1.2257524378874836e-15
0.7035175879396984,1.5263157894736843,4.3568960713417816e-15
0.7035175879396984,1.6210526315789473,8.180305397876034e-16
0.7035175879396984,1.7157894736842105,4.440884791916054e-16
0.7035175879396984,1.8105263157894738,1.300547093020243
0.7035175879396984,1.9052631578947368,4.222511560502636e-15
0.7035175879396984,2.0,1.3016761389891738
0.7437185929648242,0.2,4.6637294455429304e-11
0.7437185929648242,0.2947368421052632,4.822093961216954e-14
0.7437185929648242,0.3894736842105263,1.445953096377409e-16
0.7437185929648242,0.4842105263157895,1.5959455978986625e-16
0.7437185929648242,0.5789473684210527,8.881784197001252e-16
0.7437185929648242,0.6736842105263159,1.1648419721674443
0.7437185929648242,0.7684210526315789,1.1838961276848558e-15
0.7437185929648242,0.8631578947368421,1.2564693248315575
0.7437185929648242,0.9578947368421054,4.440892098500626e-16
0.7437185929648242,1.0526315789473684,6.661338147750939e-16
0.7437185929648242,1.1473684210526316,2.886579864025407e-15
0.7437185929648242,1.2421052631578948,1.2577337920278644
